epoch,sat,primary_code_type,elevation_deg,azimuth_deg,pressure_hpa,temperature_k,vapor_pressure_hpa,zhd_m,zwd_m,mapping_function,ztd_m,slant_delay_m
2025-01-01 00:13:00.000,G12,C1C,31.826393,58.264633,1010.247266,287.986680,8.484425,2.303314,0.085155,1.896284,2.388469,4.529215
2025-01-01 00:13:00.000,G25,C1C,56.005687,107.876461,1010.247266,287.986680,8.484425,2.303314,0.085155,1.206137,2.388469,2.880821
2025-01-01 00:13:00.000,G28,C1C,48.812530,259.895652,1010.247266,287.986680,8.484425,2.303314,0.085155,1.328800,2.388469,3.173796
2025-01-01 00:13:00.000,G31,C1C,22.485113,243.452376,1010.247266,287.986680,8.484425,2.303314,0.085155,2.614766,2.388469,6.245288
2025-01-01 00:14:00.000,G10,C1C,80.302325,215.682418,1010.247266,287.986680,8.484425,2.303314,0.085155,1.014497,2.388469,2.423094
2025-01-01 00:14:00.000,G12,C1C,31.607050,57.805385,1010.247266,287.986680,8.484425,2.303314,0.085155,1.908067,2.388469,4.557358
2025-01-01 00:14:00.000,G25,C1C,56.159887,106.990704,1010.247266,287.986680,8.484425,2.303314,0.085155,1.203956,2.388469,2.875613
2025-01-01 00:14:00.000,G28,C1C,49.097208,260.517946,1010.247266,287.986680,8.484425,2.303314,0.085155,1.323064,2.388469,3.160096
2025-01-01 00:14:00.000,G31,C1C,22.813467,243.811992,1010.247266,287.986680,8.484425,2.303314,0.085155,2.579099,2.388469,6.160099
2025-01-01 00:15:00.000,G10,C1C,79.911041,213.547351,1010.247266,287.986680,8.484425,2.303314,0.085155,1.015706,2.388469,2.425982
2025-01-01 00:15:00.000,G12,C1C,31.383482,57.351349,1010.247266,287.986680,8.484425,2.303314,0.085155,1.920257,2.388469,4.586475
2025-01-01 00:15:00.000,G25,C1C,56.305605,106.097072,1010.247266,287.986680,8.484425,2.303314,0.085155,1.201911,2.388469,2.870727
2025-01-01 00:15:00.000,G28,C1C,49.379476,261.146374,1010.247266,287.986680,8.484425,2.303314,0.085155,1.317457,2.388469,3.146705
2025-01-01 00:15:00.000,G31,C1C,23.141157,244.174376,1010.247266,287.986680,8.484425,2.303314,0.085155,2.544544,2.388469,6.077564
2025-01-01 00:16:00.000,G10,C1C,79.505375,211.579593,1010.247266,287.986680,8.484425,2.303314,0.085155,1.017013,2.388469,2.429103
2025-01-01 00:16:00.000,G12,C1C,31.155756,56.902563,1010.247266,287.986680,8.484425,2.303314,0.085155,1.932866,2.388469,4.616591
2025-01-01 00:16:00.000,G25,C1C,56.442699,105.195953,1010.247266,287.986680,8.484425,2.303314,0.085155,1.200000,2.388469,2.866162
2025-01-01 00:16:00.000,G28,C1C,49.659296,261.780975,1010.247266,287.986680,8.484425,2.303314,0.085155,1.311977,2.388469,3.133616
2025-01-01 00:16:00.000,G31,C1C,23.468172,244.539539,1010.247266,287.986680,8.484425,2.303314,0.085155,2.511051,2.388469,5.997568
2025-01-01 00:17:00.000,G10,C1C,79.086902,209.765635,1010.247266,287.986680,8.484425,2.303314,0.085155,1.018418,2.388469,2.432459
2025-01-01 00:17:00.000,G12,C1C,30.923940,56.459064,1010.247266,287.986680,8.484425,2.303314,0.085155,1.945905,2.388469,4.647733
2025-01-01 00:17:00.000,G25,C1C,56.571033,104.287758,1010.247266,287.986680,8.484425,2.303314,0.085155,1.198223,2.388469,2.861917
2025-01-01 00:17:00.000,G28,C1C,49.936628,262.421785,1010.247266,287.986680,8.484425,2.303314,0.085155,1.306621,2.388469,3.120823
2025-01-01 00:17:00.000,G31,C1C,23.794498,244.907491,1010.247266,287.986680,8.484425,2.303314,0.085155,2.478576,2.388469,5.920002
