epoch,sat_count,mean_elevation_deg,mean_trop_m,min_trop_m,max_trop_m
2025-01-01 12:30:00.000,5,53.965059,3.792910,2.424296,7.980574
2025-01-01 12:31:00.000,5,53.937867,3.766970,2.425939,7.847439
2025-01-01 12:32:00.000,5,53.905035,3.742191,2.427790,7.719191
2025-01-01 12:33:00.000,5,53.866844,3.718523,2.429849,7.595574
2025-01-01 12:34:00.000,5,53.823569,3.695918,2.432119,7.476350
2025-01-01 12:35:00.000,5,53.775480,3.674332,2.434600,7.361295
2025-01-01 12:36:00.000,5,53.722832,3.653726,2.437294,7.250202
2025-01-01 12:37:00.000,6,50.641069,3.713609,2.440202,7.142877
2025-01-01 12:38:00.000,5,56.680037,3.035956,2.443326,4.142400
2025-01-01 12:39:00.000,5,56.493439,3.044533,2.446666,4.174388
2025-01-01 12:40:00.000,6,50.324299,3.684871,2.450225,6.841750
2025-01-01 12:41:00.000,6,50.211612,3.677004,2.454004,6.747790
2025-01-01 12:42:00.000,6,50.095639,3.669964,2.458006,6.656796
2025-01-01 12:43:00.000,6,49.976518,3.663735,2.462231,6.568636
2025-01-01 12:44:00.000,6,49.854377,3.658301,2.466682,6.483184
2025-01-01 12:45:00.000,6,49.729332,3.653652,2.471360,6.400323
2025-01-01 12:46:00.000,6,49.601489,3.649775,2.476268,6.319943
2025-01-01 12:47:00.000,6,49.470947,3.646662,2.481408,6.241939
2025-01-01 12:48:00.000,6,49.337794,3.644303,2.486782,6.166213
2025-01-01 12:49:00.000,6,49.202114,3.642692,2.492392,6.092670
2025-01-01 12:50:00.000,6,49.063982,3.641823,2.498241,6.021222
2025-01-01 12:51:00.000,6,48.923466,3.641691,2.504331,5.951787
2025-01-01 12:52:00.000,6,48.780631,3.642294,2.510664,5.884284
2025-01-01 12:53:00.000,6,48.635537,3.643629,2.517244,5.818638
2025-01-01 12:54:00.000,6,48.488237,3.645695,2.524073,5.754779
2025-01-01 12:55:00.000,7,34.359990,6.484893,2.728305,13.318797
2025-01-01 12:56:00.000,7,34.389834,6.375946,2.729190,12.825976
2025-01-01 12:57:00.000,7,34.418431,6.274370,2.730178,12.368222
2025-01-01 12:58:00.000,7,34.445778,6.179548,2.731272,11.941955
2025-01-01 12:59:00.000,7,34.471873,6.090942,2.732471,11.652335
2025-01-01 13:00:00.000,7,34.496714,6.008078,2.733778,11.413909
2025-01-01 13:01:00.000,7,34.520299,5.930539,2.735194,11.185193
2025-01-01 13:02:00.000,7,34.542625,5.857953,2.736719,10.965643
2025-01-01 13:03:00.000,7,34.563692,5.789994,2.738356,10.754756
2025-01-01 13:04:00.000,7,34.583498,5.726369,2.740106,10.552066
2025-01-01 13:05:00.000,7,34.602041,5.666818,2.741969,10.357138
2025-01-01 13:06:00.000,7,34.619321,5.611108,2.743948,10.169569
2025-01-01 13:07:00.000,7,34.635336,5.559031,2.746044,9.988982
2025-01-01 13:08:00.000,7,34.650085,5.510402,2.748259,9.815027
2025-01-01 13:09:00.000,7,34.663568,5.465053,2.750593,9.647377
2025-01-01 13:10:00.000,8,31.729048,6.295498,2.753048,12.404129
2025-01-01 13:11:00.000,8,31.759081,6.238948,2.755627,12.226255
2025-01-01 13:12:00.000,8,31.787767,6.185807,2.758331,12.055497
2025-01-01 13:13:00.000,8,31.815101,6.135942,2.761160,11.891518
2025-01-01 13:14:00.000,8,31.841076,6.089230,2.764118,11.734001
2025-01-01 13:15:00.000,8,31.865689,6.045563,2.767206,11.582652
2025-01-01 13:16:00.000,8,31.888934,6.004843,2.770424,11.437194
2025-01-01 13:17:00.000,7,34.725856,5.205500,2.773777,8.500218
2025-01-01 13:18:00.000,7,34.727953,5.184619,2.777264,8.377618
2025-01-01 13:19:00.000,8,31.950421,5.899551,2.780888,11.033672
2025-01-01 13:20:00.000,8,31.968152,5.869853,2.784652,10.909359
2025-01-01 13:21:00.000,8,31.984496,5.842766,2.788556,10.789800
2025-01-01 13:22:00.000,8,31.999448,5.818249,2.788620,10.674809
2025-01-01 13:23:00.000,8,32.013004,5.796269,2.787014,10.564209
2025-01-01 13:24:00.000,7,31.779275,5.987843,2.785528,10.457835
2025-01-01 13:25:00.000,7,31.859118,5.960750,2.784160,10.355532
2025-01-01 13:26:00.000,7,31.937178,5.936285,2.782909,10.257154
2025-01-01 13:27:00.000,7,32.013452,5.914444,2.781773,10.162563
2025-01-01 13:28:00.000,7,32.087935,5.895226,2.780752,10.071628
2025-01-01 13:29:00.000,8,32.064877,5.716941,2.779843,9.984229
2025-01-01 13:30:00.000,8,30.090645,6.277372,2.779045,9.900250
2025-01-01 13:31:00.000,8,30.195373,6.241911,2.778358,9.819582
2025-01-01 13:32:00.000,7,32.367885,5.844994,2.777780,9.742124
2025-01-01 13:33:00.000,8,32.071218,5.715005,2.777309,9.667778
2025-01-01 13:34:00.000,8,32.069255,5.721266,2.776945,9.596455
2025-01-01 13:35:00.000,7,34.562028,5.194707,2.776686,9.528068
2025-01-01 13:36:00.000,7,34.611573,5.172543,2.776532,9.462537
2025-01-01 13:37:00.000,7,34.659492,5.151849,2.776481,9.399786
2025-01-01 13:38:00.000,7,34.705779,5.132604,2.776532,9.339743
2025-01-01 13:39:00.000,7,34.750429,5.114792,2.776684,9.282342
2025-01-01 13:40:00.000,7,34.793438,5.098398,2.776936,9.227518
2025-01-01 13:41:00.000,6,36.326798,5.018734,2.777286,9.175213
2025-01-01 13:42:00.000,6,36.448224,4.987824,2.777735,9.125371
2025-01-01 13:43:00.000,7,34.145394,5.266258,2.778281,9.077938
2025-01-01 13:44:00.000,7,34.293867,5.225159,2.778923,9.032867
2025-01-01 13:45:00.000,7,34.440237,5.185596,2.779661,8.990112
2025-01-01 13:46:00.000,7,34.584493,5.147513,2.780492,8.949629
2025-01-01 13:47:00.000,7,34.726621,5.110859,2.781417,8.911379
2025-01-01 13:48:00.000,7,34.866611,5.075586,2.782435,8.875325
2025-01-01 13:49:00.000,7,35.004450,5.041647,2.783544,8.841432
2025-01-01 13:50:00.000,7,35.140126,5.009001,2.784744,8.809670
2025-01-01 13:51:00.000,7,35.273626,4.977605,2.786035,8.780009
2025-01-01 13:52:00.000,7,35.404940,4.947424,2.787415,8.752423
2025-01-01 13:53:00.000,7,35.534056,4.918421,2.788883,8.726888
2025-01-01 13:54:00.000,7,35.660960,4.890564,2.790440,8.703381
2025-01-01 13:55:00.000,7,35.785643,4.863821,2.792083,8.681885
2025-01-01 13:56:00.000,7,35.908090,4.838162,2.793814,8.662381
2025-01-01 13:57:00.000,7,36.028292,4.813560,2.795630,8.644854
2025-01-01 13:58:00.000,7,36.146235,4.789989,2.797531,8.629293
2025-01-01 13:59:00.000,7,36.261908,4.767426,2.799517,8.615687
2025-01-01 14:00:00.000,7,36.375299,4.745846,2.801587,8.604028
2025-01-01 14:01:00.000,7,36.486396,4.725230,2.803741,8.594309
2025-01-01 14:02:00.000,7,36.595187,4.705556,2.805977,8.586527
2025-01-01 14:03:00.000,7,36.701660,4.686808,2.808296,8.580679
2025-01-01 14:04:00.000,7,36.805804,4.668966,2.810697,8.576767
2025-01-01 14:05:00.000,7,36.907605,4.652015,2.813179,8.574792
2025-01-01 14:06:00.000,7,37.007053,4.635941,2.815742,8.574760
2025-01-01 14:07:00.000,7,37.104134,4.620729,2.818385,8.576677
2025-01-01 14:08:00.000,7,37.198838,4.606367,2.821109,8.580552
2025-01-01 14:09:00.000,7,37.291152,4.592844,2.823912,8.586397
2025-01-01 14:10:00.000,7,37.381065,4.580147,2.826794,8.594226
2025-01-01 14:11:00.000,7,37.468563,4.568268,2.829755,8.604054
2025-01-01 14:12:00.000,7,37.553636,4.557199,2.832794,8.615899
2025-01-01 14:13:00.000,7,37.636271,4.546931,2.835911,8.629784
2025-01-01 14:14:00.000,7,37.716456,4.537457,2.839107,8.645730
2025-01-01 14:15:00.000,7,37.794180,4.528773,2.842380,8.663765
2025-01-01 14:16:00.000,7,37.869430,4.520872,2.845730,8.683916
2025-01-01 14:17:00.000,7,37.942195,4.513751,2.849157,8.706216
2025-01-01 14:18:00.000,7,38.012463,4.507407,2.852660,8.730699
2025-01-01 14:19:00.000,7,38.080222,4.501837,2.856241,8.757402
2025-01-01 14:20:00.000,7,38.145461,4.497040,2.859897,8.786366
2025-01-01 14:21:00.000,7,38.208168,4.493016,2.863630,8.817636
2025-01-01 14:22:00.000,7,38.268331,4.489764,2.867439,8.851257
2025-01-01 14:23:00.000,7,38.325939,4.487288,2.871323,8.887282
2025-01-01 14:24:00.000,7,32.181202,5.618361,3.267581,10.804696
2025-01-01 14:25:00.000,7,32.305091,5.572980,3.246738,10.497510
2025-01-01 14:26:00.000,7,32.426617,5.530856,3.226376,10.207704
2025-01-01 14:27:00.000,7,32.545761,5.491792,3.206484,9.933866
2025-01-01 14:28:00.000,7,32.662507,5.455613,3.187052,9.674732
2025-01-01 14:29:00.000,7,32.776838,5.422165,3.168068,9.429168
2025-01-01 14:30:00.000,7,32.888736,5.391311,3.149522,9.211888
2025-01-01 14:31:00.000,7,32.998186,5.362928,3.131405,9.269479
2025-01-01 14:32:00.000,7,33.105171,5.336908,3.113706,9.330132
2025-01-01 14:33:00.000,7,33.209674,5.313157,3.096418,9.393948
2025-01-01 14:34:00.000,7,33.311681,5.291588,3.079530,9.461033
2025-01-01 14:35:00.000,7,33.411175,5.272127,3.063035,9.531503
2025-01-01 14:36:00.000,7,33.508142,5.254709,3.046923,9.605480
2025-01-01 14:37:00.000,7,33.094315,5.549618,2.619648,9.683094
2025-01-01 14:38:00.000,7,33.083179,5.552222,2.625042,9.764487
2025-01-01 14:39:00.000,7,33.069243,5.557257,2.630648,9.849808
2025-01-01 14:40:00.000,7,33.052524,5.564722,2.636469,9.939216
2025-01-01 14:41:00.000,7,33.033038,5.574626,2.642507,10.032884
2025-01-01 14:42:00.000,7,33.010804,5.586985,2.648765,10.130994
2025-01-01 14:43:00.000,7,32.985839,5.601828,2.655247,10.233744
2025-01-01 14:44:00.000,7,32.958163,5.619189,2.661955,10.341345
2025-01-01 14:45:00.000,7,32.927792,5.639114,2.668893,10.454024
2025-01-01 14:46:00.000,7,32.894746,5.661658,2.676063,10.572023
2025-01-01 14:47:00.000,7,32.859043,5.686886,2.683470,10.695605
2025-01-01 14:48:00.000,7,32.820702,5.714875,2.691116,10.825051
2025-01-01 14:49:00.000,7,32.779741,5.745710,2.699006,10.960667
2025-01-01 14:50:00.000,7,32.736180,5.779491,2.707143,11.102778
2025-01-01 14:51:00.000,7,32.690038,5.816331,2.715530,11.251740
2025-01-01 14:52:00.000,7,32.641333,5.856357,2.724173,11.407936
2025-01-01 14:53:00.000,7,32.590086,5.899709,2.733073,11.571780
2025-01-01 14:54:00.000,7,32.536315,5.946548,2.742237,11.743722
2025-01-01 14:55:00.000,7,32.480040,5.997050,2.751667,11.924251
2025-01-01 14:56:00.000,7,32.421281,6.051414,2.761369,12.113899
2025-01-01 14:57:00.000,7,32.360057,6.109861,2.771347,12.313244
2025-01-01 14:58:00.000,7,32.296388,6.172639,2.781606,12.522919
2025-01-01 14:59:00.000,7,32.230294,6.240024,2.792149,12.743616
2025-01-01 15:00:00.000,7,32.161795,6.312324,2.802984,12.976092
2025-01-01 15:01:00.000,7,32.090912,6.389887,2.814113,13.221180
2025-01-01 15:02:00.000,7,32.017664,6.473102,2.825543,13.479794
2025-01-01 15:03:00.000,7,31.942072,6.562405,2.837279,13.752943
2025-01-01 15:04:00.000,6,35.542598,5.427716,2.849327,12.505976
2025-01-01 15:05:00.000,6,35.484119,5.496968,2.861692,12.958736
2025-01-01 15:06:00.000,6,35.423455,5.572248,2.874380,13.444003
2025-01-01 15:07:00.000,5,40.463231,3.991903,2.887398,5.136253
2025-01-01 15:08:00.000,5,40.462109,3.986625,2.900752,5.157776
2025-01-01 15:09:00.000,5,40.458099,3.982054,2.914447,5.180291
2025-01-01 15:10:00.000,5,40.451220,3.978184,2.928492,5.203819
2025-01-01 15:11:00.000,5,40.441494,3.975010,2.942892,5.228382
2025-01-01 15:12:00.000,6,41.879623,3.836836,2.942711,5.254001
2025-01-01 15:13:00.000,5,40.413586,3.970730,2.937597,5.280701
2025-01-01 15:14:00.000,5,40.395447,3.969617,2.932566,5.308507
2025-01-01 15:15:00.000,5,40.374548,3.969186,2.927618,5.337446
2025-01-01 15:16:00.000,5,40.350909,3.969435,2.922753,5.367545
2025-01-01 15:17:00.000,5,40.324553,3.970363,2.917968,5.398834
2025-01-01 15:18:00.000,6,41.598384,3.844697,2.913265,5.431343
2025-01-01 15:19:00.000,6,41.543188,3.848055,2.908641,5.465106
2025-01-01 15:20:00.000,6,41.485665,3.852001,2.904098,5.500155
2025-01-01 15:21:00.000,6,41.425832,3.856537,2.899633,5.536527
2025-01-01 15:22:00.000,7,37.531107,4.669511,2.895248,9.516580
2025-01-01 15:23:00.000,6,41.299313,3.867392,2.890940,5.613393
2025-01-01 15:24:00.000,7,37.456674,4.656010,2.886710,9.349749
2025-01-01 15:25:00.000,6,35.836750,4.880701,2.882558,9.271960
2025-01-01 15:26:00.000,6,35.815792,4.874288,2.878482,9.197729
2025-01-01 15:27:00.000,7,37.326711,4.643592,2.874484,9.126926
2025-01-01 15:28:00.000,5,39.861646,4.026064,2.870561,5.831601
2025-01-01 15:29:00.000,5,39.804417,4.035395,2.866714,5.880094
2025-01-01 15:30:00.000,5,39.744760,4.045473,2.862944,5.930331
2025-01-01 15:31:00.000,6,35.670741,4.859529,2.859248,8.875633
2025-01-01 15:32:00.000,7,37.062144,4.642997,2.855628,8.820264
2025-01-01 15:33:00.000,6,44.276831,3.828114,2.582748,6.092125
2025-01-01 15:34:00.000,5,39.482290,4.093493,2.848611,6.149975
2025-01-01 15:35:00.000,6,35.507335,4.868011,2.845215,8.670588
2025-01-01 15:36:00.000,6,44.277087,3.854562,2.576411,6.272000
2025-01-01 15:37:00.000,7,40.383861,4.475469,2.574606,8.140321
2025-01-01 15:38:00.000,7,40.320211,4.510997,2.572952,8.324439
2025-01-01 15:39:00.000,7,40.253803,4.548391,2.571447,8.517554
2025-01-01 15:40:00.000,7,40.184643,4.587759,2.570091,8.720324
2025-01-01 15:41:00.000,7,40.112738,4.629218,2.568882,8.933471
2025-01-01 15:42:00.000,6,44.191395,3.925417,2.567818,6.695026
2025-01-01 15:43:00.000,6,35.058602,4.939219,2.820719,8.379530
2025-01-01 15:44:00.000,6,34.991396,4.953381,2.817990,8.353174
2025-01-01 15:45:00.000,7,36.104693,4.757368,2.815336,8.328894
2025-01-01 15:46:00.000,7,36.015511,4.773411,2.812755,8.306655
2025-01-01 15:47:00.000,6,34.775349,5.003294,2.810249,8.286421
2025-01-01 15:48:00.000,6,34.698577,5.022490,2.807818,8.268161
2025-01-01 15:49:00.000,6,34.619453,5.043011,2.805461,8.251847
2025-01-01 15:50:00.000,6,34.537992,5.064891,2.803179,8.237452
2025-01-01 15:51:00.000,7,35.537577,4.870841,2.800972,8.224952
2025-01-01 15:52:00.000,6,34.368126,5.112872,2.798840,8.214325
2025-01-01 15:53:00.000,7,35.331699,4.918394,2.796783,8.205553
2025-01-01 15:54:00.000,7,35.225660,4.944152,2.794802,8.198616
2025-01-01 15:55:00.000,7,35.117572,4.971287,2.792897,8.193501
2025-01-01 15:56:00.000,7,35.007446,4.999847,2.791068,8.190194
2025-01-01 15:57:00.000,7,34.895295,5.029883,2.789316,8.285095
2025-01-01 15:58:00.000,7,34.781131,5.061452,2.787641,8.429659
2025-01-01 15:59:00.000,6,33.702283,5.330027,2.786042,8.580687
2025-01-01 16:00:00.000,6,37.660914,4.527908,2.784522,8.194853
2025-01-01 16:01:00.000,5,37.078524,4.708982,2.783079,8.200458
2025-01-01 16:02:00.000,6,33.383869,5.450213,2.781715,9.076734
2025-01-01 16:03:00.000,6,33.273432,5.494479,2.780430,9.257988
2025-01-01 16:04:00.000,6,33.160869,5.541018,2.779224,9.448094
2025-01-01 16:05:00.000,5,36.788687,4.778402,2.778098,8.240593
2025-01-01 16:06:00.000,6,37.092502,4.631034,2.777052,8.255070
2025-01-01 16:07:00.000,5,36.630794,4.818994,2.776087,8.271337
2025-01-01 16:08:00.000,5,36.548631,4.840827,2.775203,8.289404
2025-01-01 16:09:00.000,6,36.782119,4.694380,2.774401,8.309282
2025-01-01 16:10:00.000,5,36.377913,4.887679,2.773682,8.330984
2025-01-01 16:11:00.000,6,36.565610,4.741311,2.773046,8.354526
2025-01-01 16:12:00.000,6,36.454496,4.766254,2.772494,8.379924
2025-01-01 16:13:00.000,5,36.105970,4.966300,2.772026,8.407198
2025-01-01 16:14:00.000,6,36.226579,4.819220,2.771644,8.436370
2025-01-01 16:15:00.000,6,36.109788,4.847298,2.771347,8.467462
2025-01-01 16:16:00.000,5,35.815176,5.055636,2.771137,8.500500
2025-01-01 16:17:00.000,5,47.768261,3.619428,2.614477,5.668406
2025-01-01 16:18:00.000,4,50.500391,3.536568,2.618039,5.725494
2025-01-01 16:19:00.000,4,50.450839,3.549611,2.621718,5.784153
2025-01-01 16:20:00.000,4,50.398467,3.563172,2.625514,5.844432
2025-01-01 16:21:00.000,4,50.343305,3.577263,2.629426,5.906380
2025-01-01 16:22:00.000,5,47.338329,3.695123,2.633455,5.970052
2025-01-01 16:23:00.000,4,50.224741,3.607086,2.637600,6.035502
2025-01-01 16:24:00.000,5,47.149633,3.728986,2.641861,6.102788
2025-01-01 16:25:00.000,5,47.051797,3.746736,2.646237,6.171970
2025-01-01 16:26:00.000,6,37.800672,6.109122,2.650729,13.696133
2025-01-01 16:27:00.000,6,37.882796,6.005274,2.655336,13.185557
2025-01-01 16:28:00.000,6,37.963404,5.909205,2.660058,12.711019
2025-01-01 16:29:00.000,6,38.042510,5.820235,2.664895,12.268865
2025-01-01 16:30:00.000,7,37.494075,5.532444,2.669847,11.855921
2025-01-01 16:31:00.000,7,37.526372,5.470617,2.674913,11.469414
2025-01-01 16:32:00.000,6,40.656217,5.090886,2.680094,11.106909
2025-01-01 16:33:00.000,6,40.626450,5.053053,2.685389,10.766265
2025-01-01 16:34:00.000,5,42.152255,5.141354,2.690799,10.445585
2025-01-01 16:35:00.000,5,42.159598,5.099400,2.696323,10.143188
2025-01-01 16:36:00.000,5,42.165237,5.061444,2.701962,9.857576
2025-01-01 16:37:00.000,6,38.622587,5.305783,2.707715,9.587409
2025-01-01 16:38:00.000,5,32.658600,6.414578,2.790168,9.803601
2025-01-01 16:39:00.000,5,32.679302,6.404275,2.792203,9.894690
2025-01-01 16:40:00.000,6,32.479816,6.095832,2.794348,9.989248
2025-01-01 16:41:00.000,6,31.000848,6.372612,2.796607,10.087397
2025-01-01 16:42:00.000,7,31.053202,6.112893,2.798979,10.189265
2025-01-01 16:43:00.000,7,31.083149,6.106993,2.801467,10.294988
2025-01-01 16:44:00.000,5,32.756094,6.408240,2.804071,10.404711
2025-01-01 16:45:00.000,6,31.298996,6.329721,2.806794,10.518587
2025-01-01 16:46:00.000,6,31.369738,6.327422,2.809637,10.636779
2025-01-01 16:47:00.000,5,32.781119,6.452108,2.812602,10.759460
2025-01-01 16:48:00.000,6,31.506680,6.332566,2.815689,10.886813
2025-01-01 16:49:00.000,6,31.572883,6.339953,2.813624,11.019034
2025-01-01 16:50:00.000,6,31.637578,6.350532,2.809480,11.156330
2025-01-01 16:51:00.000,7,31.271017,6.165809,2.805489,11.298923
2025-01-01 16:52:00.000,6,31.762452,6.381277,2.801650,11.447048
2025-01-01 16:53:00.000,5,32.785110,6.629929,2.797960,11.600956
2025-01-01 16:54:00.000,6,31.881321,6.424930,2.794417,11.760916
2025-01-01 16:55:00.000,5,36.015855,5.356578,2.791019,9.607951
2025-01-01 16:56:00.000,5,36.116158,5.358118,2.787765,9.793226
2025-01-01 16:57:00.000,5,36.215002,5.362366,2.784653,9.985683
2025-01-01 16:58:00.000,5,36.312384,5.369343,2.781681,10.185717
2025-01-01 16:59:00.000,5,36.408297,5.379080,2.778847,10.393752
2025-01-01 17:00:00.000,4,42.376089,4.086965,2.776150,5.878720
2025-01-01 17:01:00.000,4,42.561109,4.049847,2.773587,5.782241
2025-01-01 17:02:00.000,5,36.687183,5.425323,2.771158,11.070598
2025-01-01 17:03:00.000,5,36.777179,5.446621,2.768861,11.315566
2025-01-01 17:04:00.000,5,36.865685,5.470993,2.766694,11.571204
2025-01-01 17:05:00.000,4,54.764982,2.939225,2.764655,3.187522
2025-01-01 17:06:00.000,4,54.801258,2.936425,2.762744,3.163435
2025-01-01 17:07:00.000,4,54.835701,2.933871,2.760959,3.139919
2025-01-01 17:08:00.000,4,54.868316,2.931559,2.759298,3.116962
2025-01-01 17:09:00.000,4,43.967632,3.794823,2.757760,5.115623
2025-01-01 17:10:00.000,5,46.508701,4.493128,2.756344,10.755012
2025-01-01 17:11:00.000,5,46.560367,4.467459,2.755048,10.633057
2025-01-01 17:12:00.000,5,46.610186,4.442850,2.753871,10.515462
2025-01-01 17:13:00.000,5,46.658153,4.419264,2.752812,10.402060
2025-01-01 17:14:00.000,5,46.704263,4.396668,2.751870,10.292693
2025-01-01 17:15:00.000,4,55.045724,2.921988,2.751043,3.013435
2025-01-01 17:16:00.000,5,46.790884,4.354327,2.750330,10.085482
2025-01-01 17:17:00.000,4,45.139553,4.676285,2.749731,9.987365
2025-01-01 17:18:00.000,4,45.238259,4.650691,2.749243,9.892739
2025-01-01 17:19:00.000,4,45.335364,4.626113,2.748867,9.801485
2025-01-01 17:20:00.000,4,45.430850,4.602520,2.748600,9.713493
2025-01-01 17:21:00.000,4,45.524702,4.579885,2.748442,9.628655
2025-01-01 17:22:00.000,5,47.005487,4.248182,2.748393,9.546874
2025-01-01 17:23:00.000,5,47.034574,4.233294,2.748449,9.468053
2025-01-01 17:24:00.000,5,47.061730,4.219153,2.748612,9.392105
2025-01-01 17:25:00.000,5,47.086944,4.205741,2.748880,9.318944
2025-01-01 17:26:00.000,5,47.110206,4.193044,2.749252,9.248490
2025-01-01 17:27:00.000,5,47.131505,4.181044,2.749727,9.180668
2025-01-01 17:28:00.000,5,47.150828,4.169727,2.750304,9.115406
2025-01-01 17:29:00.000,5,47.168162,4.159080,2.745088,9.052636
2025-01-01 17:30:00.000,5,47.183494,4.149089,2.731902,8.992294
2025-01-01 17:31:00.000,5,47.196807,4.139743,2.719074,8.934319
2025-01-01 17:32:00.000,5,47.208085,4.131029,2.706598,8.878653
2025-01-01 17:33:00.000,5,47.217311,4.122937,2.694468,8.825243
2025-01-01 17:34:00.000,5,47.224464,4.115456,2.682680,8.774037
2025-01-01 17:35:00.000,5,47.229525,4.108578,2.671229,8.724987
2025-01-01 17:36:00.000,5,47.232469,4.102293,2.660108,8.678047
2025-01-01 17:37:00.000,5,47.233273,4.096594,2.649315,8.633174
2025-01-01 17:38:00.000,5,47.231909,4.091472,2.638844,8.590327
2025-01-01 17:39:00.000,5,47.228349,4.086920,2.628691,8.549469
2025-01-01 17:40:00.000,5,47.222560,4.082933,2.618851,8.510564
2025-01-01 17:41:00.000,5,47.214509,4.079503,2.609321,8.473577
2025-01-01 17:42:00.000,5,47.204159,4.076625,2.600097,8.438478
2025-01-01 17:43:00.000,5,47.191469,4.074295,2.591174,8.405238
2025-01-01 17:44:00.000,5,47.176394,4.072508,2.582550,8.373829
2025-01-01 17:45:00.000,5,47.158888,4.071260,2.574220,8.344226
2025-01-01 17:46:00.000,5,47.138899,4.070547,2.566181,8.316405
2025-01-01 17:47:00.000,5,47.116371,4.070366,2.558431,8.290346
2025-01-01 17:48:00.000,5,47.091244,4.070715,2.550965,8.266028
2025-01-01 17:49:00.000,5,47.063451,4.071591,2.543781,8.243434
2025-01-01 17:50:00.000,5,47.032922,4.072992,2.536876,8.222547
2025-01-01 17:51:00.000,5,46.999579,4.074918,2.530246,8.203353
2025-01-01 17:52:00.000,4,55.129344,3.009548,2.523891,3.382724
2025-01-01 17:53:00.000,5,46.924115,4.080338,2.517805,8.169994
2025-01-01 17:54:00.000,5,46.881808,4.083832,2.511989,8.155808
2025-01-01 17:55:00.000,5,46.836316,4.087849,2.506438,8.143275
2025-01-01 17:56:00.000,4,47.548964,4.251865,2.501151,8.132386
2025-01-01 17:57:00.000,5,46.735319,4.097456,2.496125,8.123138
2025-01-01 17:58:00.000,5,46.679569,4.103049,2.491358,8.115528
2025-01-01 17:59:00.000,5,46.620141,4.109171,2.486850,8.109554
2025-01-01 18:00:00.000,4,47.562067,4.261542,2.482596,8.105217
2025-01-01 18:01:00.000,5,46.489670,4.123010,2.478597,8.102517
2025-01-01 18:02:00.000,4,47.542272,4.269697,2.474849,8.101459
2025-01-01 18:03:00.000,3,60.075288,2.846247,2.471352,3.237487
2025-01-01 18:04:00.000,4,48.092457,5.040826,2.468104,11.630634
2025-01-01 18:05:00.000,5,46.177804,4.157172,2.465103,8.108190
2025-01-01 18:06:00.000,4,55.426083,3.046841,2.462348,3.664642
2025-01-01 18:07:00.000,4,47.402498,4.299865,2.459838,8.121019
2025-01-01 18:08:00.000,4,55.368256,3.057083,2.457572,3.712666
2025-01-01 18:09:00.000,5,45.788829,4.200234,2.455549,8.140637
2025-01-01 18:10:00.000,5,45.678226,4.212436,2.453766,8.153031
2025-01-01 18:11:00.000,5,45.561956,4.225227,2.452225,8.167173
2025-01-01 18:12:00.000,5,45.439878,4.238616,2.450923,8.183084
2025-01-01 18:13:00.000,4,54.929074,3.101903,2.449859,3.897125
2025-01-01 18:14:00.000,4,54.867962,3.107608,2.449034,3.918870
2025-01-01 18:15:00.000,4,54.798609,3.113564,2.448447,3.940919
2025-01-01 18:16:00.000,5,46.985388,4.224326,2.448096,8.642542
2025-01-01 18:17:00.000,5,40.596432,5.214970,2.447982,8.458955
2025-01-01 18:18:00.000,4,54.540501,3.132946,2.448104,4.008949
2025-01-01 18:19:00.000,4,54.437762,3.139916,2.448461,4.032275
2025-01-01 18:20:00.000,4,54.326757,3.147143,2.449054,4.055938
2025-01-01 18:21:00.000,4,54.207591,3.154628,2.449882,4.079944
2025-01-01 18:22:00.000,4,54.080400,3.162374,2.450945,4.104300
2025-01-01 18:23:00.000,4,53.945351,3.170383,2.452243,4.129015
2025-01-01 18:24:00.000,4,53.802637,3.178656,2.453775,4.154096
2025-01-01 18:25:00.000,4,53.652470,3.187196,2.455543,4.179551
2025-01-01 18:26:00.000,5,46.732350,3.975176,2.457546,7.091863
2025-01-01 18:27:00.000,5,46.675064,3.957245,2.459785,6.965890
2025-01-01 18:28:00.000,5,46.612658,3.940385,2.462259,6.844177
2025-01-01 18:29:00.000,5,46.545334,3.924558,2.464969,6.726519
2025-01-01 18:30:00.000,5,46.473300,3.909727,2.467916,6.612725
2025-01-01 18:31:00.000,5,46.396759,3.895858,2.471100,6.502616
2025-01-01 18:32:00.000,5,46.315913,3.882922,2.474521,6.396024
2025-01-01 18:33:00.000,5,46.230959,3.870888,2.478181,6.292791
2025-01-01 18:34:00.000,5,46.142087,3.859730,2.482080,6.192769
2025-01-01 18:35:00.000,6,40.295712,5.199965,2.486218,11.952674
2025-01-01 18:36:00.000,6,40.275791,5.132359,2.490598,11.594439
2025-01-01 18:37:00.000,6,40.253350,5.068700,2.495219,11.255858
2025-01-01 18:38:00.000,6,40.228522,5.008715,2.500083,10.935389
2025-01-01 18:39:00.000,6,40.201435,4.952156,2.505190,10.631644
2025-01-01 18:40:00.000,6,40.172210,4.898800,2.510543,10.343377
2025-01-01 18:41:00.000,6,40.140963,4.848448,2.516142,10.069460
2025-01-01 18:42:00.000,6,40.107802,4.800915,2.521988,9.808872
2025-01-01 18:43:00.000,6,40.072830,4.756037,2.528084,9.560688
2025-01-01 18:44:00.000,6,40.036145,4.713663,2.534430,9.324066
2025-01-01 18:45:00.000,5,44.953481,3.788738,2.541028,5.269548
2025-01-01 18:46:00.000,5,44.829887,3.786563,2.547880,5.199103
