sec_of_day,gps_pos_x,gps_pos_y,gps_pos_z,gps_pos_count,gps_vel_x,gps_vel_y,gps_vel_z,gps_vel_count,bds_pos_x,bds_pos_y,bds_pos_z,bds_pos_count,bds_vel_x,bds_vel_y,bds_vel_z,bds_vel_count
1470.000000000000,-0.091030365806,0.076029595597,-0.062672945027,30,0.000105717924,-0.000809281017,-0.006041923919,30,-0.437788100618,-0.867190584841,0.168891124901,41,0.000005300629,0.000019771666,0.000001932822,41
1500.000000000000,-0.090345098982,0.074768134556,-0.063430945024,30,0.000128347531,-0.000813470897,-0.006062471064,30,-0.437628857610,-0.866596291057,0.168948272902,41,0.000005315572,0.000019848835,0.000001877603,41
1530.000000000000,-0.089637148481,0.073495960746,-0.064209297501,30,0.000151028763,-0.000817880651,-0.006082910408,30,-0.437469299133,-0.865999276386,0.169005107456,41,0.000005326037,0.000019942640,0.000001865568,41
1560.000000000000,-0.088908148169,0.072218261031,-0.065000139495,30,0.000173673304,-0.000822228948,-0.006102767902,30,-0.437309300323,-0.865399679021,0.169060177221,41,0.000005340805,0.000020031187,0.000001805184,41
1590.000000000000,-0.088158481717,0.070935858274,-0.065802722587,30,0.000196318815,-0.000826659176,-0.006122279384,30,-0.437148845465,-0.864797365091,0.169113374623,41,0.000005355574,0.000020123788,0.000001740513,41
1620.000000000000,-0.087388542216,0.069649571681,-0.066616250249,30,0.000218961050,-0.000831173830,-0.006141444825,30,-0.436987961830,-0.864192222688,0.169164554965,41,0.000005370341,0.000020219285,0.000001670392,41
1650.000000000000,-0.086598742369,0.068360101750,-0.067439932066,30,0.000241595894,-0.000835776075,-0.006160265191,30,-0.436826626509,-0.863584188392,0.169213535228,41,0.000005385089,0.000020316403,0.000001593771,41
1680.000000000000,-0.085789489006,0.067068094977,-0.068272981684,30,0.000264219373,-0.000840469650,-0.006178742365,30,-0.436664859372,-0.862973238625,0.169260107135,41,0.000005399740,0.000020413887,0.000001509716,41
1710.000000000000,-0.084961215039,0.065774059787,-0.069114659308,30,0.000286827664,-0.000845258737,-0.006196879073,30,-0.436502646689,-0.862359366090,0.169304034378,41,0.000005414150,0.000020510553,0.000001417443,41
1740.000000000000,-0.084114340629,0.064478405548,-0.069964291140,30,0.000309417068,-0.000850147824,-0.006214678753,30,-0.436340014905,-0.861742627324,0.169345062503,41,0.000005428180,0.000020605165,0.000001316309,41
1770.000000000000,-0.083249262858,0.063181371050,-0.070821287281,30,0.000331984011,-0.000855141572,-0.006232145450,30,-0.436176963190,-0.861123087623,0.169382919534,41,0.000005441593,0.000020696651,0.000001205844,41
1800.000000000000,-0.082366420568,0.061883099453,-0.071685162947,30,0.000354525031,-0.000860244668,-0.006249283674,30,-0.436013525352,-0.860500870880,0.169417317204,41,0.000005454139,0.000020783985,0.000001085739,41
1830.000000000000,-0.081465665885,0.060590154784,-0.072550633969,30,0.000377053024,-0.000865254229,-0.006265943585,30,-0.429492532951,-0.881804716597,0.194575903280,41,0.000003064477,0.000027862739,-0.000010379746,41
1860.000000000000,-0.080547978421,0.059294964697,-0.073422978772,30,0.000399529321,-0.000870625939,-0.006282466765,30,-0.429399512600,-0.880969219262,0.194267080496,41,0.000003136283,0.000027834546,-0.000010209917,41
1890.000000000000,-0.079613757452,0.057996831838,-0.074302387144,30,0.000421968808,-0.000876132660,-0.006298686006,30,-0.429304382593,-0.880134761669,0.193963216435,41,0.000003204914,0.000027794531,-0.000010049144,41
1920.000000000000,-0.078663378325,0.056695060046,-0.075189074866,30,0.000444368619,-0.000881773810,-0.006314603316,30,-0.429207264803,-0.879301676379,0.193664047868,41,0.000003269619,0.000027742883,-0.000009896756,41
1950.000000000000,-0.077697194822,0.055388985663,-0.076083286526,30,0.000466725942,-0.000887547657,-0.006330220075,30,-0.429108254418,-0.878470295433,0.193369337407,41,0.000003329634,0.000027679975,-0.000009751870,41
1980.000000000000,-0.076715516904,0.054078004585,-0.076985254814,30,0.000489037983,-0.000893451446,-0.006345537092,30,-0.429007538549,-0.877640970108,0.193078872350,41,0.000003384163,0.000027606421,-0.000009613440,41
2010.000000000000,-0.075718649908,0.052761608106,-0.077895205693,30,0.000511301948,-0.000899481522,-0.006360554639,30,-0.428905275747,-0.876814010757,0.192792479254,41,0.000003432379,0.000027523077,-0.000009480271,41
2040.000000000000,-0.074706831252,0.051439416486,-0.078813316172,30,0.000533514952,-0.000905633493,-0.006375272505,30,-0.428801660392,-0.875989681263,0.192510015020,41,0.000003473561,0.000027430880,-0.000009351078,41
2070.000000000000,-0.073680319237,0.050111160389,-0.079739725943,30,0.000555674037,-0.000911902403,-0.006389690084,30,-0.428696935514,-0.875168238852,0.192231387876,41,0.000003507004,0.000027331011,-0.000009224503,41
2100.000000000000,-0.072639332646,0.048776738388,-0.080674509250,30,0.000577776091,-0.000918282892,-0.006403806432,30,-0.428591331808,-0.874349878857,0.191956533047,41,0.000003532130,0.000027224709,-0.000009099170,41
2130.000000000000,-0.071587258814,0.047428564626,-0.081620418044,30,0.000599716639,-0.000925010085,-0.006417707095,30,-0.428482865086,-0.873535484910,0.191683879829,41,0.000003619126,0.000027091576,-0.000009022907,41
